"latitude";"longitude";"unixtime";"file_name"
39.89952;116.31758;2008-02-02 13:43:56.000;"9356"
39.98293;116.4657;2008-02-02 13:43:56.000;"6244"
39.86632;116.41545;2008-02-02 13:43:56.000;"1563"
39.9057;116.35628;2008-02-02 13:43:56.000;"1277"
39.88812;116.3788;2008-02-02 13:43:56.000;"3579"
39.89917;116.42044;2008-02-02 13:43:56.000;"3015"
39.88784;116.36913;2008-02-02 13:43:56.000;"6665"
39.90823;116.45556;2008-02-02 13:43:56.000;"5860"
39.95873;116.45998;2008-02-02 13:43:56.000;"7630"
39.90619;116.47007;2008-02-02 13:43:56.000;"2560"
39.91165;116.34682;2008-02-02 13:43:57.000;"4798"
39.85988;116.44558;2008-02-02 13:43:57.000;"1513"
39.94198;116.3494;2008-02-02 13:43:57.000;"8711"
39.89833;116.35842;2008-02-02 13:43:57.000;"4839"
39.90507;116.40543;2008-02-02 13:43:57.000;"8526"
39.88811;116.3788;2008-02-02 13:43:57.000;"3579"
39.96314;116.42969;2008-02-02 13:43:57.000;"5964"
39.94738;116.3937;2008-02-02 13:43:57.000;"2486"
39.9122;116.46032;2008-02-02 13:43:57.000;"3872"
39.89917;116.42044;2008-02-02 13:43:57.000;"3015"
39.92892;116.30372;2008-02-02 13:43:57.000;"8291"
39.88333;116.41838;2008-02-02 13:43:57.000;"8838"
39.97951;116.32255;2008-02-02 13:43:57.000;"5075"
39.95069;116.41915;2008-02-02 13:43:57.000;"9950"
39.88356;116.44452;2008-02-02 13:43:57.000;"9885"
39.89138;116.3684;2008-02-02 13:43:58.000;"1389"
39.96993;116.46093;2008-02-02 13:43:58.000;"6580"
39.9553;116.45128;2008-02-02 13:43:58.000;"8728"
39.9101;116.45013;2008-02-02 13:43:58.000;"366"
39.91094;116.37177;2008-02-02 13:43:58.000;"6275"
39.88811;116.3788;2008-02-02 13:43:58.000;"3579"
39.89917;116.42044;2008-02-02 13:43:58.000;"3015"
39.98092;116.37823;2008-02-02 13:43:58.000;"6814"
39.89287;116.36684;2008-02-02 13:43:58.000;"8554"
39.88392;116.4552;2008-02-02 13:43:58.000;"8717"
39.9799;116.44872;2008-02-02 13:43:59.000;"2669"
39.98688;116.39267;2008-02-02 13:43:59.000;"2193"
39.87405;116.41518;2008-02-02 13:43:59.000;"5970"
39.91094;116.37177;2008-02-02 13:43:59.000;"6275"
39.88311;116.29474;2008-02-02 13:43:59.000;"950"
39.88811;116.3788;2008-02-02 13:43:59.000;"3579"
39.85768;116.43282;2008-02-02 13:43:59.000;"4867"
39.90512;116.41195;2008-02-02 13:43:59.000;"4461"
39.89917;116.42044;2008-02-02 13:43:59.000;"3015"
39.95683;116.34572;2008-02-02 13:43:59.000;"6810"
39.89007;116.32004;2008-02-02 13:43:59.000;"8662"
39.89648;116.42963;2008-02-02 13:43:59.000;"9948"
39.89626;116.42856;2008-02-02 13:43:59.000;"9438"
39.9432;116.41053;2008-02-02 13:43:59.000;"2566"
39.97892;116.48441;2008-02-02 13:43:59.000;"2943"
39.9027;116.47149;2008-02-02 13:43:59.000;"4647"
39.88524;116.41358;2008-02-02 13:43:59.000;"6659"
39.90382;116.3678;2008-02-02 13:44:00.000;"8110"
39.89991;116.32285;2008-02-02 13:44:00.000;"7078"
39.98748;116.34692;2008-02-02 13:44:00.000;"1356"
39.94573;116.43282;2008-02-02 13:44:00.000;"6772"
39.96035;116.32875;2008-02-02 13:44:00.000;"5531"
39.93897;116.35737;2008-02-02 13:44:00.000;"5360"
39.87485;116.45002;2008-02-02 13:44:00.000;"1131"
39.85817;116.37749;2008-02-02 13:44:00.000;"3644"
39.91094;116.37177;2008-02-02 13:44:00.000;"6275"
39.88811;116.3788;2008-02-02 13:44:00.000;"3579"
39.97522;116.36277;2008-02-02 13:44:00.000;"4819"
39.89917;116.42044;2008-02-02 13:44:00.000;"3015"
39.90043;116.30417;2008-02-02 13:44:00.000;"5368"
39.95873;116.45998;2008-02-02 13:44:00.000;"7630"
39.88323;116.41847;2008-02-02 13:44:00.000;"8838"
39.97952;116.32255;2008-02-02 13:44:00.000;"5075"
39.96638;116.3289;2008-02-02 13:44:00.000;"7146"
39.974;116.41795;2008-02-02 13:44:01.000;"1557"
39.86718;116.41538;2008-02-02 13:44:01.000;"1563"
39.90569;116.35631;2008-02-02 13:44:01.000;"1277"
39.91094;116.37177;2008-02-02 13:44:01.000;"6275"
39.88811;116.3788;2008-02-02 13:44:01.000;"3579"
39.96378;116.44321;2008-02-02 13:44:01.000;"6464"
39.89916;116.42044;2008-02-02 13:44:01.000;"3015"
39.88784;116.36914;2008-02-02 13:44:01.000;"6665"
39.90823;116.45556;2008-02-02 13:44:01.000;"5860"
39.9389;116.34894;2008-02-02 13:44:01.000;"9944"
39.93644;116.33409;2008-02-02 13:44:01.000;"9952"
39.90621;116.47053;2008-02-02 13:44:01.000;"2560"
39.89145;116.3685;2008-02-02 13:44:01.000;"1389"
39.91255;116.33118;2008-02-02 13:44:02.000;"2295"
39.92703;116.32672;2008-02-02 13:44:02.000;"7467"
39.88193;116.36847;2008-02-02 13:44:02.000;"7224"
39.91278;116.35767;2008-02-02 13:44:02.000;"799"
39.92858;116.38027;2008-02-02 13:44:02.000;"6681"
39.97035;116.46072;2008-02-02 13:44:02.000;"6580"
39.91165;116.34682;2008-02-02 13:44:02.000;"4798"
39.87413;116.41517;2008-02-02 13:44:02.000;"5970"
39.97908;116.3068;2008-02-02 13:44:02.000;"1827"
39.91094;116.37177;2008-02-02 13:44:02.000;"6275"
39.88811;116.3788;2008-02-02 13:44:02.000;"3579"
39.89916;116.42044;2008-02-02 13:44:02.000;"3015"
39.92845;116.30377;2008-02-02 13:44:02.000;"8291"
39.88445;116.45521;2008-02-02 13:44:02.000;"8717"
39.9296;116.42773;2008-02-02 13:44:02.000;"6274"
39.97397;116.31185;2008-02-02 13:44:03.000;"1773"
39.86443;116.39099;2008-02-02 13:44:03.000;"750"
39.92692;116.30403;2008-02-02 13:44:03.000;"1757"
39.90986;116.45024;2008-02-02 13:44:03.000;"366"
39.83625;116.37274;2008-02-02 13:44:03.000;"3948"
39.91094;116.37177;2008-02-02 13:44:03.000;"6275"
39.88811;116.3788;2008-02-02 13:44:03.000;"3579"
39.89916;116.42044;2008-02-02 13:44:03.000;"3015"
39.88743;116.36674;2008-02-02 13:44:03.000;"8554"
39.89217;116.43971;2008-02-02 13:44:03.000;"9109"
39.94745;116.36552;2008-02-02 13:44:03.000;"7161"
39.91425;116.45547;2008-02-02 13:44:03.000;"3974"
39.88874;116.32049;2008-02-02 13:44:03.000;"2593"
39.90422;116.36773;2008-02-02 13:44:03.000;"5244"
39.98024;116.44818;2008-02-02 13:44:04.000;"2669"
39.88502;116.28058;2008-02-02 13:44:04.000;"4346"
39.97738;116.31038;2008-02-02 13:44:04.000;"4372"
39.9038;116.37448;2008-02-02 13:44:04.000;"4580"
39.91094;116.37177;2008-02-02 13:44:04.000;"6275"
39.88811;116.3788;2008-02-02 13:44:04.000;"3579"
39.89916;116.42044;2008-02-02 13:44:04.000;"3015"
39.87215;116.45952;2008-02-02 13:44:04.000;"7220"
39.89007;116.32004;2008-02-02 13:44:04.000;"8662"
39.98213;116.41747;2008-02-02 13:44:05.000;"1948"
39.87511;116.45004;2008-02-02 13:44:05.000;"1131"
39.91094;116.37177;2008-02-02 13:44:05.000;"6275"
39.96416;116.47338;2008-02-02 13:44:05.000;"2907"
39.88811;116.3788;2008-02-02 13:44:05.000;"3579"
39.92958;116.4277;2008-02-02 13:44:05.000;"6274"
39.89916;116.42045;2008-02-02 13:44:05.000;"3015"
39.95517;116.45112;2008-02-02 13:44:05.000;"8728"
39.89256;116.42481;2008-02-02 13:44:05.000;"3942"
39.95873;116.45998;2008-02-02 13:44:05.000;"7630"
39.92212;116.39355;2008-02-02 13:44:05.000;"8001"
39.8831;116.41855;2008-02-02 13:44:05.000;"8838"
39.97953;116.32255;2008-02-02 13:44:05.000;"5075"
39.92188;116.46707;2008-02-02 13:44:05.000;"6821"
39.96637;116.32872;2008-02-02 13:44:05.000;"7146"
39.86973;116.4728;2008-02-02 13:44:05.000;"9918"
39.98563;116.34665;2008-02-02 13:44:05.000;"3537"
39.98385;116.45355;2008-02-02 13:44:05.000;"9407"
39.93108;116.34906;2008-02-02 13:44:05.000;"2876"
39.91287;116.35758;2008-02-02 13:44:05.000;"799"
39.8562;116.41342;2008-02-02 13:44:05.000;"6286"
39.89147;116.3687;2008-02-02 13:44:05.000;"1389"
39.8992;116.4695;2008-02-02 13:44:05.000;"6193"
39.90832;116.33163;2008-02-02 13:44:06.000;"7573"
39.94809;116.45595;2008-02-02 13:44:06.000;"3991"
39.9457;116.43297;2008-02-02 13:44:06.000;"6772"
39.94738;116.36533;2008-02-02 13:44:06.000;"7161"
39.97075;116.461;2008-02-02 13:44:06.000;"6580"
39.89572;116.31325;2008-02-02 13:44:06.000;"1741"
39.95483;116.45632;2008-02-02 13:44:06.000;"919"
39.92692;116.304;2008-02-02 13:44:06.000;"1757"
39.91191;116.35389;2008-02-02 13:44:06.000;"3260"
39.89902;116.38605;2008-02-02 13:44:06.000;"4672"
39.86808;116.41533;2008-02-02 13:44:06.000;"1563"
39.90569;116.3563;2008-02-02 13:44:06.000;"1277"
39.91094;116.37177;2008-02-02 13:44:06.000;"6275"
39.88811;116.3788;2008-02-02 13:44:06.000;"3579"
39.87774;116.45833;2008-02-02 13:44:06.000;"534"
39.97517;116.36312;2008-02-02 13:44:06.000;"4819"
39.89916;116.42045;2008-02-02 13:44:06.000;"3015"
39.88783;116.36918;2008-02-02 13:44:06.000;"6665"
39.90823;116.45556;2008-02-02 13:44:06.000;"5860"
39.90638;116.47098;2008-02-02 13:44:06.000;"2560"
39.91165;116.34682;2008-02-02 13:44:07.000;"4798"
39.98687;116.39248;2008-02-02 13:44:07.000;"2193"
39.91094;116.37177;2008-02-02 13:44:07.000;"6275"
39.88811;116.3788;2008-02-02 13:44:07.000;"3579"
39.91217;116.45948;2008-02-02 13:44:07.000;"3872"
39.89916;116.42045;2008-02-02 13:44:07.000;"3015"
39.92788;116.3038;2008-02-02 13:44:07.000;"8291"
39.92945;116.43738;2008-02-02 13:44:07.000;"5415"
39.90617;116.31021;2008-02-02 13:44:07.000;"2866"
39.92705;116.32643;2008-02-02 13:44:08.000;"7467"
39.87181;116.30561;2008-02-02 13:44:08.000;"3968"
39.88195;116.36862;2008-02-02 13:44:08.000;"7224"
39.86682;116.45448;2008-02-02 13:44:08.000;"8814"
39.92948;116.42767;2008-02-02 13:44:08.000;"6274"
39.89462;116.30453;2008-02-02 13:44:08.000;"4335"
39.88347;116.30392;2008-02-02 13:44:08.000;"4590"
39.97727;116.31055;2008-02-02 13:44:08.000;"4372"
39.88798;116.35117;2008-02-02 13:44:08.000;"5616"
39.90977;116.4504;2008-02-02 13:44:08.000;"366"
39.91094;116.37177;2008-02-02 13:44:08.000;"6275"
39.88811;116.3788;2008-02-02 13:44:08.000;"3579"
39.85765;116.43273;2008-02-02 13:44:08.000;"4867"
39.97455;116.46702;2008-02-02 13:44:08.000;"6818"
39.89916;116.42045;2008-02-02 13:44:08.000;"3015"
39.95873;116.45998;2008-02-02 13:44:08.000;"7630"
39.89147;116.36672;2008-02-02 13:44:08.000;"8554"
39.88539;116.45524;2008-02-02 13:44:08.000;"8717"
39.98068;116.44746;2008-02-02 13:44:09.000;"2669"
39.85643;116.42105;2008-02-02 13:44:09.000;"34"
39.90573;116.40535;2008-02-02 13:44:09.000;"8526"
39.94127;116.34907;2008-02-02 13:44:09.000;"8711"
39.91094;116.37177;2008-02-02 13:44:09.000;"6275"
39.8831;116.29474;2008-02-02 13:44:09.000;"950"
39.88811;116.3788;2008-02-02 13:44:09.000;"3579"
39.97505;116.36333;2008-02-02 13:44:09.000;"4819"
39.95155;116.45467;2008-02-02 13:44:09.000;"6362"
39.89916;116.42045;2008-02-02 13:44:09.000;"3015"
39.89008;116.32005;2008-02-02 13:44:09.000;"8662"
39.9176;116.46262;2008-02-02 13:44:09.000;"3464"
39.88725;116.35744;2008-02-02 13:44:09.000;"4843"
39.89142;116.36888;2008-02-02 13:44:09.000;"1389"
39.91318;116.35762;2008-02-02 13:44:09.000;"799"
39.90848;116.36752;2008-02-02 13:44:09.000;"8771"
39.97087;116.46152;2008-02-02 13:44:10.000;"6580"
39.9754;116.36733;2008-02-02 13:44:10.000;"2888"
39.93121;116.32005;2008-02-02 13:44:10.000;"7206"
39.8982;116.36502;2008-02-02 13:44:10.000;"8775"
39.88905;116.36827;2008-02-02 13:44:10.000;"2885"
39.8956;116.31335;2008-02-02 13:44:10.000;"1741"
39.96818;116.4117;2008-02-02 13:44:10.000;"6361"
39.87543;116.45003;2008-02-02 13:44:10.000;"1131"
39.91094;116.37177;2008-02-02 13:44:10.000;"6275"
39.88811;116.3788;2008-02-02 13:44:10.000;"3579"
39.88293;116.31473;2008-02-02 13:44:10.000;"8428"
39.97954;116.32256;2008-02-02 13:44:10.000;"5075"
39.96636;116.32838;2008-02-02 13:44:10.000;"7146"
39.93935;116.29947;2008-02-02 13:44:11.000;"877"
39.86902;116.41528;2008-02-02 13:44:11.000;"1563"
39.90567;116.35641;2008-02-02 13:44:11.000;"1277"
39.91094;116.37177;2008-02-02 13:44:11.000;"6275"
39.88811;116.3788;2008-02-02 13:44:11.000;"3579"
39.91213;116.4593;2008-02-02 13:44:11.000;"3872"
39.9058;116.36828;2008-02-02 13:44:11.000;"9079"
39.97437;116.46697;2008-02-02 13:44:11.000;"6818"
39.97332;116.33212;2008-02-02 13:44:11.000;"8511"
39.9551;116.45092;2008-02-02 13:44:11.000;"8728"
39.89916;116.42045;2008-02-02 13:44:11.000;"3015"
39.88783;116.36917;2008-02-02 13:44:11.000;"6665"
39.87182;116.45923;2008-02-02 13:44:11.000;"7220"
39.90823;116.45556;2008-02-02 13:44:11.000;"5860"
39.93772;116.37322;2008-02-02 13:44:11.000;"7193"
39.9224;116.39342;2008-02-02 13:44:11.000;"8001"
39.90647;116.47129;2008-02-02 13:44:11.000;"2560"
39.91045;116.29603;2008-02-02 13:44:11.000;"2240"
39.89598;116.31575;2008-02-02 13:44:11.000;"7016"
39.88053;116.3349;2008-02-02 13:44:11.000;"9278"
39.87161;116.30556;2008-02-02 13:44:12.000;"3968"
39.94582;116.43335;2008-02-02 13:44:12.000;"6772"
39.9012;116.47165;2008-02-02 13:44:12.000;"1350"
39.88192;116.36873;2008-02-02 13:44:12.000;"7224"
39.90848;116.36762;2008-02-02 13:44:12.000;"8771"
39.95262;116.32954;2008-02-02 13:44:12.000;"2927"
39.93108;116.34832;2008-02-02 13:44:12.000;"2876"
39.91166;116.34682;2008-02-02 13:44:12.000;"4798"
39.91094;116.37177;2008-02-02 13:44:12.000;"6275"
39.89916;116.42045;2008-02-02 13:44:12.000;"3015"
39.95873;116.45998;2008-02-02 13:44:12.000;"7630"
39.88598;116.45524;2008-02-02 13:44:12.000;"8717"
39.84767;116.3328;2008-02-02 13:44:13.000;"883"
39.90964;116.45048;2008-02-02 13:44:13.000;"366"
39.91094;116.37177;2008-02-02 13:44:13.000;"6275"
39.88811;116.3788;2008-02-02 13:44:13.000;"3579"
39.9095;116.35048;2008-02-02 13:44:13.000;"8736"
39.89916;116.42045;2008-02-02 13:44:13.000;"3015"
39.9272;116.30383;2008-02-02 13:44:13.000;"8291"
39.91171;116.45577;2008-02-02 13:44:13.000;"9580"
39.89092;116.36671;2008-02-02 13:44:13.000;"8554"
39.89212;116.44157;2008-02-02 13:44:13.000;"9109"
39.91475;116.45563;2008-02-02 13:44:13.000;"3974"
39.93398;116.4376;2008-02-02 13:44:13.000;"9506"
39.98121;116.3853;2008-02-02 13:44:13.000;"10149"
39.94432;116.35026;2008-02-02 13:44:13.000;"9340"
39.89815;116.36491;2008-02-02 13:44:14.000;"9316"
39.9812;116.38517;2008-02-02 13:44:14.000;"10149"
39.89558;116.31347;2008-02-02 13:44:14.000;"1741"
39.98109;116.44683;2008-02-02 13:44:14.000;"2669"
39.93945;116.29948;2008-02-02 13:44:14.000;"877"
39.91094;116.37177;2008-02-02 13:44:14.000;"6275"
39.8831;116.29474;2008-02-02 13:44:14.000;"950"
39.88811;116.3788;2008-02-02 13:44:14.000;"3579"
39.92692;116.39017;2008-02-02 13:44:14.000;"5243"
39.97473;116.36365;2008-02-02 13:44:14.000;"4819"
39.98935;116.48462;2008-02-02 13:44:14.000;"4990"
39.89916;116.42045;2008-02-02 13:44:14.000;"3015"
39.95505;116.45082;2008-02-02 13:44:14.000;"8728"
39.89009;116.32006;2008-02-02 13:44:14.000;"8662"
39.87575;116.45006;2008-02-02 13:44:15.000;"1131"
39.91094;116.37177;2008-02-02 13:44:15.000;"6275"
39.88811;116.3788;2008-02-02 13:44:15.000;"3579"
39.88305;116.3149;2008-02-02 13:44:15.000;"8428"
39.9731;116.33227;2008-02-02 13:44:15.000;"8511"
39.89916;116.42045;2008-02-02 13:44:15.000;"3015"
39.97955;116.32255;2008-02-02 13:44:15.000;"5075"
39.96635;116.32797;2008-02-02 13:44:15.000;"7146"
39.94598;116.43342;2008-02-02 13:44:15.000;"6772"
39.98733;116.45972;2008-02-02 13:44:15.000;"6384"
39.9402;116.30548;2008-02-02 13:44:15.000;"5213"
39.88306;116.47146;2008-02-02 13:44:15.000;"5633"
39.98723;116.43802;2008-02-02 13:44:15.000;"3109"
39.92231;116.37107;2008-02-02 13:44:15.000;"3997"
39.89921;116.46632;2008-02-02 13:44:15.000;"9431"
39.90817;116.397;2008-02-02 13:44:15.000;"825"
39.90837;116.36765;2008-02-02 13:44:15.000;"8771"
39.96656;116.328;2008-02-02 13:44:16.000;"2832"
39.93162;116.37427;2008-02-02 13:44:16.000;"35"
39.95107;116.45492;2008-02-02 13:44:16.000;"6362"
39.92883;116.42786;2008-02-02 13:44:16.000;"995"
39.8699;116.41525;2008-02-02 13:44:16.000;"1563"
39.90568;116.35694;2008-02-02 13:44:16.000;"1277"
39.91094;116.37177;2008-02-02 13:44:16.000;"6275"
39.88811;116.3788;2008-02-02 13:44:16.000;"3579"
39.92907;116.42762;2008-02-02 13:44:16.000;"6274"
39.89916;116.42045;2008-02-02 13:44:16.000;"3015"
39.88783;116.36919;2008-02-02 13:44:16.000;"6665"
39.90823;116.45556;2008-02-02 13:44:16.000;"5860"
39.86675;116.45442;2008-02-02 13:44:16.000;"8814"
39.95873;116.45998;2008-02-02 13:44:16.000;"7630"
39.90656;116.47145;2008-02-02 13:44:16.000;"2560"
39.91186;116.34687;2008-02-02 13:44:17.000;"4798"
39.89557;116.31355;2008-02-02 13:44:17.000;"1741"
39.91094;116.37177;2008-02-02 13:44:17.000;"6275"
39.88095;116.30441;2008-02-02 13:44:17.000;"3142"
39.88811;116.3788;2008-02-02 13:44:17.000;"3579"
39.89916;116.42045;2008-02-02 13:44:17.000;"3015"
39.95873;116.45998;2008-02-02 13:44:17.000;"7630"
39.86473;116.35328;2008-02-02 13:44:17.000;"1519"
39.89142;116.36897;2008-02-02 13:44:18.000;"1389"
39.87175;116.40463;2008-02-02 13:44:18.000;"3510"
39.90405;116.33209;2008-02-02 13:44:18.000;"4410"
39.90235;116.47167;2008-02-02 13:44:18.000;"1320"
39.94733;116.3691;2008-02-02 13:44:18.000;"842"
39.94733;116.3691;2008-02-02 13:44:18.000;"842"
39.88318;116.31495;2008-02-02 13:44:18.000;"8428"
39.88777;116.36657;2008-02-02 13:44:18.000;"1409"
39.90941;116.45046;2008-02-02 13:44:18.000;"366"
39.88811;116.3788;2008-02-02 13:44:18.000;"3579"
39.89916;116.42045;2008-02-02 13:44:18.000;"3015"
39.92662;116.30383;2008-02-02 13:44:18.000;"8291"
39.95507;116.45057;2008-02-02 13:44:18.000;"8728"
39.8915;116.3667;2008-02-02 13:44:18.000;"8554"
39.88666;116.45535;2008-02-02 13:44:18.000;"8717"
39.96191;116.463;2008-02-02 13:44:19.000;"9559"
39.98142;116.44633;2008-02-02 13:44:19.000;"2669"
39.91094;116.37177;2008-02-02 13:44:19.000;"6275"
39.8831;116.29475;2008-02-02 13:44:19.000;"950"
39.88811;116.3788;2008-02-02 13:44:19.000;"3579"
39.89916;116.42045;2008-02-02 13:44:19.000;"3015"
39.89009;116.32007;2008-02-02 13:44:19.000;"8662"
39.94963;116.30347;2008-02-02 13:44:19.000;"8474"
39.90988;116.41175;2008-02-02 13:44:19.000;"4440"
39.95672;116.36147;2008-02-02 13:44:19.000;"8296"
39.9599;116.30185;2008-02-02 13:44:19.000;"6346"
39.91735;116.48373;2008-02-02 13:44:19.000;"10180"
39.89927;116.46837;2008-02-02 13:44:20.000;"6193"
39.89823;116.36528;2008-02-02 13:44:20.000;"8775"
39.95865;116.4491;2008-02-02 13:44:20.000;"5342"
39.90622;116.3648;2008-02-02 13:44:20.000;"5244"
39.9229;116.40547;2008-02-02 13:44:20.000;"10"
39.8564;116.42257;2008-02-02 13:44:20.000;"34"
39.87607;116.45006;2008-02-02 13:44:20.000;"1131"
39.97657;116.31092;2008-02-02 13:44:20.000;"4372"
39.91094;116.37177;2008-02-02 13:44:20.000;"6275"
39.88811;116.3788;2008-02-02 13:44:20.000;"3579"
39.89915;116.42045;2008-02-02 13:44:20.000;"3015"
39.89695;116.4374;2008-02-02 13:44:20.000;"5478"
39.97956;116.32255;2008-02-02 13:44:20.000;"5075"
39.95087;116.4549;2008-02-02 13:44:20.000;"6362"
39.96633;116.32754;2008-02-02 13:44:20.000;"7146"
39.90597;116.36038;2008-02-02 13:44:21.000;"1566"
39.95483;116.45632;2008-02-02 13:44:21.000;"919"
39.93158;116.37393;2008-02-02 13:44:21.000;"35"
39.875;116.41515;2008-02-02 13:44:21.000;"5970"
39.875;116.41515;2008-02-02 13:44:21.000;"5970"
39.87077;116.4152;2008-02-02 13:44:21.000;"1563"
39.90568;116.35759;2008-02-02 13:44:21.000;"1277"
39.91094;116.37177;2008-02-02 13:44:21.000;"6275"
39.88811;116.3788;2008-02-02 13:44:21.000;"3579"
39.87774;116.45833;2008-02-02 13:44:21.000;"534"
39.89915;116.42045;2008-02-02 13:44:21.000;"3015"
39.88783;116.36919;2008-02-02 13:44:21.000;"6665"
39.90823;116.45556;2008-02-02 13:44:21.000;"5860"
39.95873;116.45998;2008-02-02 13:44:21.000;"7630"
39.95873;116.45998;2008-02-02 13:44:21.000;"7630"
39.86393;116.40755;2008-02-02 13:44:21.000;"8652"
39.94886;116.38749;2008-02-02 13:44:21.000;"9949"
39.90651;116.47158;2008-02-02 13:44:21.000;"2560"
39.92194;116.39158;2008-02-02 13:44:21.000;"6588"
39.90357;116.35013;2008-02-02 13:44:21.000;"3783"
39.98303;116.46562;2008-02-02 13:44:21.000;"6244"
39.96011;116.4392;2008-02-02 13:44:21.000;"9513"
39.93995;116.30557;2008-02-02 13:44:21.000;"5213"
39.92717;116.39973;2008-02-02 13:44:22.000;"3306"
39.90663;116.3991;2008-02-02 13:44:22.000;"8062"
39.9122;116.34693;2008-02-02 13:44:22.000;"4798"
39.8945;116.3045;2008-02-02 13:44:22.000;"4335"
39.89713;116.34903;2008-02-02 13:44:22.000;"5605"
39.91094;116.37177;2008-02-02 13:44:22.000;"6275"
39.88811;116.3788;2008-02-02 13:44:22.000;"3579"
39.89914;116.42045;2008-02-02 13:44:22.000;"3015"
39.92348;116.39337;2008-02-02 13:44:22.000;"8001"
39.92093;116.43743;2008-02-02 13:44:22.000;"7922"
39.88702;116.45534;2008-02-02 13:44:22.000;"8717"
39.85645;116.42297;2008-02-02 13:44:23.000;"34"
39.92188;116.45998;2008-02-02 13:44:23.000;"2154"
39.88773;116.3667;2008-02-02 13:44:23.000;"1409"
39.91094;116.37177;2008-02-02 13:44:23.000;"6275"
39.90914;116.45044;2008-02-02 13:44:23.000;"366"
39.97393;116.36373;2008-02-02 13:44:23.000;"4819"
39.89914;116.42045;2008-02-02 13:44:23.000;"3015"
39.90315;116.45539;2008-02-02 13:44:23.000;"9578"
39.87162;116.45872;2008-02-02 13:44:23.000;"7220"
39.89243;116.3667;2008-02-02 13:44:23.000;"8554"
39.89828;116.36552;2008-02-02 13:44:23.000;"8775"
39.93247;116.43045;2008-02-02 13:44:23.000;"5989"
39.9588;116.37302;2008-02-02 13:44:23.000;"6630"
39.9668;116.36374;2008-02-02 13:44:23.000;"4716"
39.96776;116.47653;2008-02-02 13:44:23.000;"5493"
39.95421;116.30306;2008-02-02 13:44:24.000;"9828"
39.92238;116.34526;2008-02-02 13:44:24.000;"2672"
39.93997;116.30543;2008-02-02 13:44:24.000;"5213"
39.98177;116.44581;2008-02-02 13:44:24.000;"2669"
39.93145;116.37378;2008-02-02 13:44:24.000;"35"
39.9039;116.37598;2008-02-02 13:44:24.000;"4580"
39.98017;116.30775;2008-02-02 13:44:24.000;"1827"
39.91094;116.37177;2008-02-02 13:44:24.000;"6275"
39.88309;116.29475;2008-02-02 13:44:24.000;"950"
39.88811;116.3788;2008-02-02 13:44:24.000;"3579"
39.89914;116.42045;2008-02-02 13:44:24.000;"3015"
39.95873;116.45998;2008-02-02 13:44:24.000;"7630"
39.92588;116.30382;2008-02-02 13:44:24.000;"8291"
39.89009;116.32009;2008-02-02 13:44:24.000;"8662"
39.8666;116.45432;2008-02-02 13:44:24.000;"8814"
39.8639;116.40762;2008-02-02 13:44:24.000;"8652"
39.87641;116.45007;2008-02-02 13:44:25.000;"1131"
39.91094;116.37177;2008-02-02 13:44:25.000;"6275"
39.88811;116.3788;2008-02-02 13:44:25.000;"3579"
39.89592;116.3224;2008-02-02 13:44:25.000;"675"
39.89914;116.42045;2008-02-02 13:44:25.000;"3015"
39.92083;116.43752;2008-02-02 13:44:25.000;"7922"
39.97956;116.32256;2008-02-02 13:44:25.000;"5075"
39.96632;116.32704;2008-02-02 13:44:25.000;"7146"
39.90802;116.397;2008-02-02 13:44:25.000;"825"
39.89605;116.3153;2008-02-02 13:44:25.000;"7016"
39.93255;116.43042;2008-02-02 13:44:26.000;"5989"
39.89818;116.36381;2008-02-02 13:44:26.000;"3978"
39.84943;116.39743;2008-02-02 13:44:26.000;"1370"
39.95655;116.45748;2008-02-02 13:44:26.000;"4480"
39.87163;116.41517;2008-02-02 13:44:26.000;"1563"
39.94072;116.34902;2008-02-02 13:44:26.000;"8711"
39.90574;116.35821;2008-02-02 13:44:26.000;"1277"
39.91094;116.37177;2008-02-02 13:44:26.000;"6275"
39.89914;116.42045;2008-02-02 13:44:26.000;"3015"
39.88783;116.36921;2008-02-02 13:44:26.000;"6665"
39.90823;116.45556;2008-02-02 13:44:26.000;"5860"
39.94882;116.37248;2008-02-02 13:44:26.000;"9232"
39.90641;116.47163;2008-02-02 13:44:26.000;"2560"
39.91235;116.34685;2008-02-02 13:44:27.000;"4798"
39.92131;116.37611;2008-02-02 13:44:27.000;"3512"
39.91094;116.37177;2008-02-02 13:44:27.000;"6275"
39.88811;116.3788;2008-02-02 13:44:27.000;"3579"
39.91213;116.45812;2008-02-02 13:44:27.000;"3872"
39.94613;116.36598;2008-02-02 13:44:27.000;"4578"
39.89914;116.42045;2008-02-02 13:44:27.000;"3015"
39.981;116.38133;2008-02-02 13:44:27.000;"6814"
39.86388;116.4077;2008-02-02 13:44:27.000;"8652"
39.95095;116.41915;2008-02-02 13:44:27.000;"9950"
39.89205;116.44488;2008-02-02 13:44:27.000;"9109"
39.93995;116.30527;2008-02-02 13:44:27.000;"5213"
39.89952;116.36796;2008-02-02 13:44:27.000;"3839"
39.95427;116.43868;2008-02-02 13:44:28.000;"6846"
39.90272;116.47173;2008-02-02 13:44:28.000;"1320"
39.91207;116.35622;2008-02-02 13:44:28.000;"5896"
39.91094;116.37177;2008-02-02 13:44:28.000;"6275"
39.90913;116.45057;2008-02-02 13:44:28.000;"366"
